Date,Location,MinTemp,MaxTemp,WindDirection,RainToday,RainTomorrow,,,
01-01-2023,Sikkim,14.3,24.8,S,No,No,,,
02-01-2023,Sikkim,12.2,20.7,SW,No,No,,,
03-01-2023,Sikkim,12.5,19,SW,No,No,,,
04-01-2023,Sikkim,5.7,26.5,NW,No,No,,,
05-01-2023,Sikkim,7.2,24.8,SSW,No,No,,,
06-01-2023,Sikkim,7.1,25,SSW,No,No,,,
07-01-2023,Sikkim,6.9,30.8,S,No,No,,,
08-01-2023,Sikkim,12.5,38.3,NW,No,No,,,
09-01-2023,Sikkim,12.3,32.3,SSE,No,No,,,
10-01-2023,Sikkim,11.4,41,S,No,No,,,
11-01-2023,Sikkim,20.3,42.5,NNW,No,Yes,,,
12-01-2023,Sikkim,18.1,18.8,W,Yes,Yes,,,
13-01-2023,Sikkim,12.8,21.9,SSW,Yes,No,,,
14-01-2023,Sikkim,9.8,22.6,S,No,No,,,
15-01-2023,Sikkim,7.8,26.6,SSW,No,No,,,
16-01-2023,Sikkim,10,22.3,WSW,No,No,,,
17-01-2023,Sikkim,11.3,19.5,SW,No,No,,,
18-01-2023,Sikkim,9.8,20.1,SSW,No,No,,,
19-01-2023,Sikkim,12.2,21.8,W,No,No,,,
20-01-2023,Sikkim,12.1,24.3,W,No,No,,,
21-01-2023,Sikkim,8.2,27.8,WSW,No,No,,,
22-01-2023,Sikkim,17.1,26.6,SW,No,No,,,
23-01-2023,Sikkim,13.2,22.3,WSW,No,No,,,
24-01-2023,Sikkim,5.2,23.3,S,No,No,,,
25-01-2023,Sikkim,7.7,27.5,SW,No,No,,,
26-01-2023,Sikkim,11.4,24.9,SSW,No,No,,,
27-01-2023,Sikkim,8.9,23.2,SSE,No,No,,,
28-01-2023,Sikkim,7.2,23.6,S,No,No,,,
29-01-2023,Sikkim,12.5,23.9,SSE,No,No,,,
30-01-2023,Sikkim,7.9,30.1,W,No,No,,,
31-01-2023,Sikkim,13.3,26.3,SSW,No,No,,,
01-02-2023,Sikkim,9.4,26.7,SE,No,No,,,
02-02-2023,Sikkim,11.3,37.7,SSE,No,No,,,
03-02-2023,Sikkim,17.1,36,NNE,No,Yes,,,
04-02-2023,Sikkim,19.3,22.2,N,Yes,Yes,,,
05-02-2023,Sikkim,11,22.1,SSE,Yes,No,,,
06-02-2023,Sikkim,9.1,25,ESE,No,No,,,
07-02-2023,Sikkim,11.6,33.8,SSW,No,No,,,
08-02-2023,Sikkim,13.4,35.9,S,No,No,,,
09-02-2023,Sikkim,14.7,36.2,S,No,No,,,
10-02-2023,Sikkim,16.5,32.8,SW,No,No,,,
11-02-2023,Sikkim,15.8,20.5,SW,No,Yes,,,
12-02-2023,Sikkim,16.3,23.9,ESE,Yes,No,,,
13-02-2023,Sikkim,12.1,26.1,SSW,No,No,,,
14-02-2023,Sikkim,11.9,20.9,S,No,Yes,,,
15-02-2023,Sikkim,15,25.6,SSE,Yes,No,,,
16-02-2023,Sikkim,13,29.5,E,No,No,,,
17-02-2023,Sikkim,12.7,25.5,S,No,No,,,
18-02-2023,Sikkim,13.6,24.5,SSE,No,No,,,
19-02-2023,Sikkim,11.9,32.5,W,No,No,,,
20-02-2023,Sikkim,13.5,36,NW,No,No,,,
21-02-2023,Sikkim,15.9,25.4,WSW,No,No,,,
22-02-2023,Sikkim,11.1,22.7,WNW,No,Yes,,,
23-02-2023,Sikkim,8.5,22.9,SSW,Yes,No,,,
24-02-2023,Sikkim,8.4,23.6,S,No,No,,,
25-02-2023,Sikkim,8.4,29.3,ESE,No,No,,,
26-02-2023,Sikkim,11.5,35.4,SW,No,No,,,
27-02-2023,Sikkim,16.2,23.3,SSE,No,No,,,
28-02-2023,Sikkim,10.6,20.2,S,No,No,,,
01-03-2023,Sikkim,9.1,20.4,SSE,No,No,,,
02-03-2023,Sikkim,11.2,22.6,SSE,No,No,,,
03-03-2023,Sikkim,11.7,30.1,SW,No,No,,,
04-03-2023,Sikkim,10.1,32.6,S,No,No,,,
05-03-2023,Sikkim,14.5,28,W,No,No,,,
06-03-2023,Sikkim,13,24.6,S,No,No,,,
07-03-2023,Sikkim,10.8,25.7,SSE,No,No,,,
08-03-2023,Sikkim,11.4,20.2,WSW,No,Yes,,,
09-03-2023,Sikkim,13,18,SW,Yes,No,,,
10-03-2023,Sikkim,11.1,20.4,S,No,No,,,
11-03-2023,Sikkim,8,19.5,SSE,No,No,,,
12-03-2023,Sikkim,7,27,S,No,No,,,
13-03-2023,Sikkim,10.3,30.2,NNE,No,No,,,
14-03-2023,Sikkim,13.8,30.9,SSW,No,No,,,
15-03-2023,Sikkim,13.3,31.8,N,No,No,,,
16-03-2023,Sikkim,12.9,29.5,S,No,No,,,
17-03-2023,Sikkim,13.7,25.8,SW,No,No,,,
18-03-2023,Sikkim,16.7,27.1,SW,No,Yes,,,
19-03-2023,Sikkim,17.2,24.2,WSW,Yes,No,,,
20-03-2023,Sikkim,9.2,24,WSW,No,No,,,
21-03-2023,Sikkim,12.4,21.8,W,No,No,,,
22-03-2023,Sikkim,5.3,21.1,W,No,No,,,
23-03-2023,Sikkim,8.3,22.1,SSW,No,No,,,
24-03-2023,Sikkim,13.9,25.8,WSW,No,No,,,
25-03-2023,Sikkim,10,32,NNW,No,No,,,
26-03-2023,Sikkim,10.3,20.5,S,No,No,,,
27-03-2023,Sikkim,11.2,17.9,E,No,Yes,,,
28-03-2023,Sikkim,10.7,19,NW,Yes,Yes,,,
29-03-2023,Sikkim,15.2,21.1,SW,Yes,No,,,
30-03-2023,Sikkim,6.9,21.6,S,No,No,,,
31-03-2023,Sikkim,4.3,22.5,SSE,No,No,,,
01-04-2023,Sikkim,9.4,21.5,S,No,No,,,
02-04-2023,Sikkim,10.4,20.1,S,No,No,,,
03-04-2023,Sikkim,9,19.4,SSE,No,No,,,
04-04-2023,Sikkim,9.6,25.3,SSW,No,No,,,
05-04-2023,Sikkim,9,27.6,SSE,No,Yes,,,
06-04-2023,Sikkim,15.7,17.6,ENE,Yes,Yes,,,
07-04-2023,Sikkim,12.5,20.8,NW,Yes,No,,,
08-04-2023,Sikkim,14.8,21.1,W,No,Yes,,,
09-04-2023,Sikkim,11,16.6,NE,Yes,Yes,,,
10-04-2023,Sikkim,12.3,20,WNW,Yes,Yes,,,
11-04-2023,Sikkim,9.7,16.1,W,Yes,No,,,
12-04-2023,Sikkim,10.5,16.7,SW,No,No,,,
13-04-2023,Sikkim,11.3,16.9,SSW,No,No,,,
14-04-2023,Sikkim,9.9,18.5,SSW,No,No,,,
15-04-2023,Sikkim,12.6,17.5,ESE,No,No,,,
16-04-2023,Sikkim,7.7,22.5,NE,No,No,,,
17-04-2023,Sikkim,9.4,26.3,WNW,No,Yes,,,
18-04-2023,Sikkim,14,24.5,NNE,Yes,Yes,,,
19-04-2023,Sikkim,15.1,22,WNW,Yes,Yes,,,
20-04-2023,Sikkim,13.3,19.7,NW,Yes,Yes,,,
21-04-2023,Sikkim,10.9,22.9,ENE,Yes,No,,,
22-04-2023,Sikkim,11.2,27.3,NNW,No,Yes,,,
23-04-2023,Sikkim,16.4,17.5,NW,Yes,Yes,,,
24-04-2023,Sikkim,13.6,17.3,WNW,Yes,No,,,
25-04-2023,Sikkim,9.2,17.3,SW,No,No,,,
26-04-2023,Sikkim,6.5,19.2,NNW,No,Yes,,,
27-04-2023,Sikkim,10,16.8,SW,Yes,No,,,
28-04-2023,Sikkim,8.2,16.8,NW,No,No,,,
29-04-2023,Sikkim,11.1,16.2,W,No,No,,,
30-04-2023,Sikkim,10.2,15.3,NNE,No,No,,,
01-05-2023,Sikkim,7.9,22.5,NNW,No,No,,,
02-05-2023,Sikkim,10.7,17.6,SW,No,No,,,
03-05-2023,Sikkim,3.3,21.1,N,No,Yes,,,
04-05-2023,Sikkim,11.8,15.4,N,Yes,Yes,,,
05-05-2023,Sikkim,5.2,14.6,W,Yes,Yes,,,
06-05-2023,Sikkim,10.2,17.2,WSW,Yes,Yes,,,
07-05-2023,Sikkim,11.6,17.7,WNW,Yes,Yes,,,
08-05-2023,Sikkim,7.2,17.5,WNW,Yes,No,,,
09-05-2023,Sikkim,13.2,20,NNW,No,No,,,
10-05-2023,Sikkim,10.4,21.1,NNW,No,Yes,,,
11-05-2023,Sikkim,6,12.4,WSW,Yes,Yes,,,
12-05-2023,Sikkim,5.4,14.2,SW,Yes,No,,,
13-05-2023,Sikkim,4.7,14.6,NNW,No,No,,,
14-05-2023,Sikkim,3.3,16.2,NNW,No,No,,,
15-05-2023,Sikkim,1.2,17.4,N,No,No,,,
16-05-2023,Sikkim,2.9,17.5,NE,No,No,,,
17-05-2023,Sikkim,3.3,17.8,NNW,No,No,,,
18-05-2023,Sikkim,5,15.5,N,No,No,,,
19-05-2023,Sikkim,7.4,17,N,No,No,,,
20-05-2023,Sikkim,3.7,17.6,S,No,No,,,
21-05-2023,Sikkim,4.9,15.2,ENE,No,No,,,
22-05-2023,Sikkim,4.6,14.7,ESE,No,No,,,
23-05-2023,Sikkim,1.2,14.3,NNE,No,No,,,
24-05-2023,Sikkim,5.4,13,NE,No,Yes,,,
25-05-2023,Sikkim,10.8,16.4,SSE,Yes,No,,,
26-05-2023,Sikkim,7.7,17.1,SE,No,No,,,
27-05-2023,Sikkim,5.4,15.7,N,No,No,,,
28-05-2023,Sikkim,9,16,NNE,No,Yes,,,
29-05-2023,Sikkim,10.1,15.1,SW,Yes,Yes,,,
30-05-2023,Sikkim,11.1,16.3,S,Yes,Yes,,,
31-05-2023,Sikkim,7.8,16,SSE,Yes,No,,,
01-06-2023,Sikkim,3.3,15.9,SW,No,No,,,
02-06-2023,Sikkim,3.3,14.8,NNE,No,No,,,
03-06-2023,Sikkim,4.8,15.7,NNE,No,No,,,
04-06-2023,Sikkim,4.4,16.5,NW,No,Yes,,,
05-06-2023,Sikkim,6.1,13.7,S,Yes,No,,,
06-06-2023,Sikkim,6.2,14.3,SSW,No,No,,,
07-06-2023,Sikkim,4.4,13.3,SW,No,No,,,
08-06-2023,Sikkim,3.9,13.4,N,No,Yes,,,
09-06-2023,Sikkim,5.8,12.2,SW,Yes,Yes,,,
10-06-2023,Sikkim,7.2,14.5,W,Yes,No,,,
11-06-2023,Sikkim,9.3,14.3,SW,No,No,,,
12-06-2023,Sikkim,7.7,12.4,SSW,No,No,,,
13-06-2023,Sikkim,4.8,13.5,NNW,No,No,,,
14-06-2023,Sikkim,0.4,12.7,E,No,No,,,
15-06-2023,Sikkim,-0.8,11.9,NNW,No,No,,,
16-06-2023,Sikkim,0.9,13.3,NNW,No,Yes,,,
17-06-2023,Sikkim,6.1,13.2,W,Yes,Yes,,,
18-06-2023,Sikkim,5.7,14.5,NNW,Yes,Yes,,,
19-06-2023,Sikkim,7.1,15.1,WNW,Yes,Yes,,,
20-06-2023,Sikkim,8.4,14.5,NNW,Yes,No,,,
21-06-2023,Sikkim,4,14.1,NW,No,No,,,
22-06-2023,Sikkim,6.3,14.9,ESE,No,No,,,
23-06-2023,Sikkim,4.6,14.2,ENE,No,No,,,
24-06-2023,Sikkim,4.6,14.5,N,No,Yes,,,
25-06-2023,Sikkim,9.9,13.1,WSW,Yes,No,,,
26-06-2023,Sikkim,1.2,12.8,WSW,No,No,,,
27-06-2023,Sikkim,0.6,12.3,NNW,No,No,,,
28-06-2023,Sikkim,4,10.2,N,No,Yes,,,
29-06-2023,Sikkim,7.1,10,N,Yes,Yes,,,
30-06-2023,Sikkim,5.4,12.1,S,Yes,Yes,,,
01-07-2023,Sikkim,5,13.2,SW,Yes,Yes,,,
02-07-2023,Sikkim,7.5,12.9,NW,Yes,Yes,,,
03-07-2023,Sikkim,4,14.3,WNW,Yes,No,,,
04-07-2023,Sikkim,3.1,13.6,N,No,No,,,
05-07-2023,Sikkim,2,11.9,N,No,No,,,
06-07-2023,Sikkim,-0.3,14.8,WNW,No,No,,,
07-07-2023,Sikkim,2.9,15.6,SW,No,No,,,
08-07-2023,Sikkim,1.3,14.4,NNW,No,No,,,
09-07-2023,Sikkim,0.3,12.5,NE,No,Yes,,,
10-07-2023,Sikkim,4.2,13,NNE,Yes,Yes,,,
11-07-2023,Sikkim,9.6,16,NNW,Yes,No,,,
12-07-2023,Sikkim,5.6,14.9,N,No,No,,,
13-07-2023,Sikkim,8.2,14.8,NNW,No,Yes,,,
14-07-2023,Sikkim,6.5,12.8,WSW,Yes,Yes,,,
15-07-2023,Sikkim,6.1,13.5,W,Yes,No,,,
16-07-2023,Sikkim,7,14.4,N,No,No,,,
17-07-2023,Sikkim,7.7,14,N,No,Yes,,,
18-07-2023,Sikkim,7,12.5,N,Yes,No,,,
19-07-2023,Sikkim,0.5,13.1,NW,No,No,,,
20-07-2023,Sikkim,4.9,13.8,S,No,No,,,
21-07-2023,Sikkim,3.1,13.8,SSW,No,No,,,
22-07-2023,Sikkim,8.4,14.8,SW,No,No,,,
23-07-2023,Sikkim,7.6,13,SE,No,No,,,
24-07-2023,Sikkim,5.5,12.9,WNW,No,No,,,
25-07-2023,Sikkim,4.2,15.4,WSW,No,No,,,
26-07-2023,Sikkim,1.4,14.9,NNW,No,No,,,
27-07-2023,Sikkim,1.2,14,E,No,No,,,
28-07-2023,Sikkim,1,13.4,NNE,No,No,,,
29-07-2023,Sikkim,4.4,14.4,N,No,No,,,
30-07-2023,Sikkim,9.1,17,NNW,No,Yes,,,
31-07-2023,Sikkim,6.4,14.7,NW,Yes,Yes,,,
01-08-2023,Sikkim,5,11.5,SW,Yes,Yes,,,
02-08-2023,Sikkim,7.6,12.5,SW,Yes,Yes,,,
03-08-2023,Sikkim,7,12.8,WNW,Yes,Yes,,,
04-08-2023,Sikkim,7.6,11.9,SSW,Yes,Yes,,,
05-08-2023,Sikkim,5.2,11.2,SW,Yes,No,,,
06-08-2023,Sikkim,1.1,12.1,SW,No,No,,,
07-08-2023,Sikkim,2.8,13.2,N,No,No,,,
08-08-2023,Sikkim,6.5,13.7,NNE,No,Yes,,,
09-08-2023,Sikkim,7.7,15.4,ENE,Yes,No,,,
10-08-2023,Sikkim,2.2,14.8,S,No,Yes,,,
11-08-2023,Sikkim,7.5,13.8,SSW,Yes,No,,,
12-08-2023,Sikkim,9,13.6,SW,No,No,,,
13-08-2023,Sikkim,4.8,12,NNE,No,No,,,
14-08-2023,Sikkim,7.8,12.1,N,No,Yes,,,
15-08-2023,Sikkim,8.8,11.5,WSW,Yes,Yes,,,
16-08-2023,Sikkim,5.6,11.3,SW,Yes,No,,,
17-08-2023,Sikkim,1.3,12.1,N,No,No,,,
18-08-2023,Sikkim,6.9,12.5,NNE,No,Yes,,,
19-08-2023,Sikkim,7.1,11.6,NW,Yes,Yes,,,
20-08-2023,Sikkim,4.7,12.6,W,Yes,Yes,,,
21-08-2023,Sikkim,4,14.1,WNW,Yes,No,,,
22-08-2023,Sikkim,5.1,15.9,N,No,No,,,
23-08-2023,Sikkim,7,11.9,N,No,Yes,,,
24-08-2023,Sikkim,4.1,12.1,W,Yes,Yes,,,
25-08-2023,Sikkim,3.6,10.9,W,Yes,Yes,,,
26-08-2023,Sikkim,5.4,12.9,W,Yes,Yes,,,
27-08-2023,Sikkim,6.8,12.9,SW,Yes,No,,,
28-08-2023,Sikkim,3.6,13.5,WSW,No,No,,,
29-08-2023,Sikkim,2.8,15.5,NNW,No,No,,,
30-08-2023,Sikkim,6.1,17.2,NNW,No,No,,,
31-08-2023,Sikkim,9.2,15,N,No,Yes,,,
01-09-2023,Sikkim,10.1,13.3,NNW,Yes,No,,,
02-09-2023,Sikkim,2.8,13.5,S,No,No,,,
03-09-2023,Sikkim,2.6,14.3,E,No,Yes,,,
04-09-2023,Sikkim,9.2,16,SW,Yes,Yes,,,
05-09-2023,Sikkim,8.4,14.6,WSW,Yes,No,,,
06-09-2023,Sikkim,4.9,14,SW,No,No,,,
07-09-2023,Sikkim,4.1,14.7,NNW,No,No,,,
08-09-2023,Sikkim,5.6,16.1,N,No,Yes,,,
09-09-2023,Sikkim,9.7,16.2,WNW,Yes,Yes,,,
10-09-2023,Sikkim,7.1,14.9,W,Yes,No,,,
11-09-2023,Sikkim,8.3,16.5,NW,No,No,,,
12-09-2023,Sikkim,7,17.4,NNW,No,No,,,
13-09-2023,Sikkim,7.4,14.4,SSE,No,No,,,
14-09-2023,Sikkim,1.7,14,WNW,No,No,,,
15-09-2023,Sikkim,7.8,13.3,W,No,Yes,,,
16-09-2023,Sikkim,6.8,12.3,WSW,Yes,No,,,
17-09-2023,Sikkim,8.4,13.8,WSW,No,No,,,
18-09-2023,Sikkim,8.5,12.4,SW,No,Yes,,,
19-09-2023,Sikkim,7.1,13.4,SW,Yes,Yes,,,
20-09-2023,Sikkim,8.7,14.2,SSW,Yes,No,,,
21-09-2023,Sikkim,9.1,13.9,SSE,No,No,,,
22-09-2023,Sikkim,7.8,13.7,S,No,No,,,
23-09-2023,Sikkim,8.7,12.4,WSW,No,No,,,
24-09-2023,Sikkim,8.6,15.1,NW,No,No,,,
25-09-2023,Sikkim,8.8,17.8,WNW,No,No,,,
26-09-2023,Sikkim,6,16.7,NW,No,Yes,,,
27-09-2023,Sikkim,9.5,13.9,W,Yes,Yes,,,
28-09-2023,Sikkim,5.3,13.4,WSW,Yes,Yes,,,
29-09-2023,Sikkim,3.9,13.8,SSW,Yes,No,,,
30-09-2023,Sikkim,5,12.3,W,No,No,,,
01-10-2023,Sikkim,3.3,17.7,S,No,No,,,
02-10-2023,Sikkim,3.5,19.9,ENE,No,No,,,
03-10-2023,Sikkim,6.1,24,NNE,No,No,,,
04-10-2023,Sikkim,14.1,19.4,NNW,No,No,,,
05-10-2023,Sikkim,6.7,18.5,S,No,No,,,
06-10-2023,Sikkim,2.5,20.2,WSW,No,Yes,,,
07-10-2023,Sikkim,3.4,14.3,W,Yes,No,,,
08-10-2023,Sikkim,8.1,16.7,WSW,No,No,,,
09-10-2023,Sikkim,5.9,15.7,W,No,No,,,
10-10-2023,Sikkim,4.3,22.4,NNE,No,No,,,
11-10-2023,Sikkim,9.7,26,NNE,No,No,,,
12-10-2023,Sikkim,15.9,16.6,SSW,No,Yes,,,
13-10-2023,Sikkim,9.5,15.6,SSW,Yes,No,,,
14-10-2023,Sikkim,3.9,18.6,NNW,No,Yes,,,
15-10-2023,Sikkim,7.8,12,SW,Yes,Yes,,,
16-10-2023,Sikkim,4.6,13.3,SW,Yes,Yes,,,
17-10-2023,Sikkim,8.1,15,W,Yes,No,,,
18-10-2023,Sikkim,6.7,16.2,W,No,Yes,,,
19-10-2023,Sikkim,5.9,17.3,SW,Yes,No,,,
20-10-2023,Sikkim,1.9,20.3,N,No,No,,,
21-10-2023,Sikkim,7.3,25.5,NNE,No,No,,,
22-10-2023,Sikkim,12.4,27.1,NW,No,Yes,,,
23-10-2023,Sikkim,8.6,17.1,SSW,Yes,No,,,
24-10-2023,Sikkim,3.8,15.2,WSW,No,No,,,
25-10-2023,Sikkim,1.2,20.2,N,No,No,,,
26-10-2023,Sikkim,4.5,17.7,WNW,No,No,,,
27-10-2023,Sikkim,5.3,19,SSE,No,No,,,
28-10-2023,Sikkim,4.4,24.5,NNE,No,No,,,
29-10-2023,Sikkim,13.7,28.7,N,No,Yes,,,
30-10-2023,Sikkim,11.8,14.1,S,Yes,Yes,,,
31-10-2023,Sikkim,8.8,13.7,SSW,Yes,No,,,
01-11-2023,Sikkim,4.1,15.9,W,No,No,,,
02-11-2023,Sikkim,11,16.9,WSW,No,No,,,
03-11-2023,Sikkim,8.1,14.3,SSW,No,No,,,
04-11-2023,Sikkim,6.3,15.3,SSE,No,No,,,
05-11-2023,Sikkim,4.8,21.5,ESE,No,No,,,
06-11-2023,Sikkim,7.7,24.7,NNE,No,No,,,
07-11-2023,Sikkim,13.4,19.3,WNW,No,No,,,
08-11-2023,Sikkim,9.6,18.9,WNW,No,No,,,
09-11-2023,Sikkim,4.9,25,NNW,No,No,,,
10-11-2023,Sikkim,13,19.5,SSW,No,No,,,
11-11-2023,Sikkim,8.5,25.8,ENE,No,No,,,
12-11-2023,Sikkim,12.7,28.2,WNW,No,Yes,,,
13-11-2023,Sikkim,11.8,14.6,SE,Yes,Yes,,,
14-11-2023,Sikkim,10.2,18.5,SW,Yes,No,,,
15-11-2023,Sikkim,4,17.7,S,No,No,,,
16-11-2023,Sikkim,4.7,18.4,SW,No,No,,,
17-11-2023,Sikkim,4.2,19.1,W,No,No,,,
18-11-2023,Sikkim,12,18.1,SW,No,No,,,
19-11-2023,Sikkim,6.6,19.5,S,No,No,,,
20-11-2023,Sikkim,5.1,22.7,S,No,No,,,
21-11-2023,Sikkim,6.9,26.6,SSW,No,No,,,
22-11-2023,Sikkim,8.2,34.6,NNE,No,No,,,
23-11-2023,Sikkim,20.4,34.9,N,No,No,,,
24-11-2023,Sikkim,20.7,26.8,N,No,Yes,,,
25-11-2023,Sikkim,13.4,19,SW,Yes,No,,,
26-11-2023,Sikkim,8.9,22.7,SSW,No,Yes,,,
27-11-2023,Sikkim,12.7,19.2,SSW,Yes,Yes,,,
28-11-2023,Sikkim,10.7,17.2,SSE,Yes,No,,,
29-11-2023,Sikkim,11.1,18.2,SSE,No,No,,,
30-11-2023,Sikkim,9.7,20.9,ESE,No,No,,,
01-12-2023,Sikkim,11.5,23.6,NNW,No,No,,,
02-12-2023,Sikkim,14.7,28.8,E,No,Yes,,,
03-12-2023,Sikkim,13.4,29.3,NW,Yes,Yes,,,
04-12-2023,Sikkim,12.1,32.3,ESE,Yes,No,,,
05-12-2023,Sikkim,15.7,32.8,SE,No,Yes,,,
06-12-2023,Sikkim,17.8,28.5,N,Yes,Yes,,,
07-12-2023,Sikkim,18.3,30,N,Yes,Yes,,,
08-12-2023,Sikkim,16.1,20.8,NNE,Yes,Yes,,,
09-12-2023,Sikkim,11.6,23.2,WNW,Yes,Yes,,,
10-12-2023,Sikkim,9,17.8,WNW,Yes,Yes,,,
11-12-2023,Sikkim,10.1,19.1,W,Yes,Yes,,,
12-12-2023,Sikkim,10.3,18,WNW,Yes,No,,,
13-12-2023,Sikkim,10.1,21.2,WSW,No,No,,,
14-12-2023,Sikkim,10.6,29.4,NNW,No,No,,,
15-12-2023,Sikkim,14.1,19.5,WSW,No,No,,,
16-12-2023,Sikkim,7.1,19.5,W,No,Yes,,,
17-12-2023,Sikkim,10.6,18.4,WNW,Yes,Yes,,,
18-12-2023,Sikkim,9.6,18,WNW,Yes,Yes,,,
19-12-2023,Sikkim,9.6,14.9,WSW,Yes,Yes,,,
20-12-2023,Sikkim,6.7,16.3,WSW,Yes,Yes,,,
21-12-2023,Sikkim,11,17.1,S,Yes,No,,,
22-12-2023,Sikkim,4,20.9,SW,No,No,,,
23-12-2023,Sikkim,6.2,19.4,S,No,No,,,
24-12-2023,Sikkim,6,26.9,E,No,No,,,
25-12-2023,Sikkim,13.3,24.7,NNE,No,No,,,
26-12-2023,Sikkim,11.2,19.2,SSW,No,Yes,,,
27-12-2023,Sikkim,9.2,17.2,S,Yes,No,,,
28-12-2023,Sikkim,6.3,23.2,NNW,No,No,,,
29-12-2023,Sikkim,6.9,22.9,SW,No,No,,,
30-12-2023,Sikkim,7.8,30.2,SSW,No,No,,,
31-12-2023,Sikkim,13,35,NNW,No,No,,,
01-01-2022,Tamil Nadu,5,16,NNW,No,No,,,
02-01-2022,Tamil Nadu,1,16.1,NNW,No,No,,,
03-01-2022,Tamil Nadu,2,18,NNW,No,No,,,
04-01-2022,Tamil Nadu,4,22,NNW,No,No,,,
05-01-2022,Tamil Nadu,11,22,NNW,No,No,,,
06-01-2022,Tamil Nadu,14,24.6,NNW,No,No,,,
07-01-2022,Tamil Nadu,16.4,26.9,NNW,No,No,,,
08-01-2022,Tamil Nadu,11.4,21,NNW,No,No,,,
09-01-2022,Tamil Nadu,3,14,NNW,No,No,,,
10-01-2022,Tamil Nadu,2,17,NNW,No,No,,,
11-01-2022,Tamil Nadu,4,20,NNW,No,Yes,,,
12-01-2022,Tamil Nadu,9,22,NNW,Yes,No,,,
13-01-2022,Tamil Nadu,9,24,NNW,No,No,,,
14-01-2022,Tamil Nadu,15,26.7,NNW,No,No,,,
15-01-2022,Tamil Nadu,17.2,26.4,NNW,No,No,,,
16-01-2022,Tamil Nadu,8,19,NNW,No,No,,,
17-01-2022,Tamil Nadu,3,17,NNW,No,No,,,
18-01-2022,Tamil Nadu,5,21,NNW,No,No,,,
19-01-2022,Tamil Nadu,9,22.6,NNW,No,No,,,
20-01-2022,Tamil Nadu,13.6,25,NNW,No,Yes,,,
21-01-2022,Tamil Nadu,12,23.7,NNW,Yes,No,,,
22-01-2022,Tamil Nadu,12.2,16.9,NNW,No,Yes,,,
23-01-2022,Tamil Nadu,12.4,20,NNW,Yes,Yes,,,
24-01-2022,Tamil Nadu,12,19,NNW,Yes,No,,,
25-01-2022,Tamil Nadu,7,21.3,NNW,No,No,,,
26-01-2022,Tamil Nadu,12.6,25,NNW,No,No,,,
27-01-2022,Tamil Nadu,10,23.8,NNW,No,No,,,
28-01-2022,Tamil Nadu,15,25.2,NNW,No,No,,,
29-01-2022,Tamil Nadu,16.9,28,NNW,No,No,,,
30-01-2022,Tamil Nadu,18,29,NNW,No,No,,,
31-01-2022,Tamil Nadu,17,29,NNW,No,No,,,
01-02-2022,Tamil Nadu,18,25,NNW,No,No,,,
02-02-2022,Tamil Nadu,9,25,NNW,No,No,,,
03-02-2022,Tamil Nadu,13,26.7,NNW,No,Yes,,,
04-02-2022,Tamil Nadu,10.9,23.3,NNW,Yes,No,,,
05-02-2022,Tamil Nadu,15.6,27,NNW,No,No,,,
06-02-2022,Tamil Nadu,16,29,NNW,No,No,,,
07-02-2022,Tamil Nadu,17,28.9,NNW,No,No,,,
08-02-2022,Tamil Nadu,20.2,29,NNW,No,No,,,
09-02-2022,Tamil Nadu,11.3,21,NNW,No,No,,,
10-02-2022,Tamil Nadu,7.6,18,NNW,No,No,,,
11-02-2022,Tamil Nadu,3,13,NNW,No,No,,,
12-02-2022,Tamil Nadu,3,6,NNW,No,Yes,,,
13-02-2022,Tamil Nadu,1,8,NNW,Yes,No,,,
14-02-2022,Tamil Nadu,2,12,NNW,No,No,,,
15-02-2022,Tamil Nadu,4,11,NNW,No,Yes,,,
16-02-2022,Tamil Nadu,5,10.4,NNW,Yes,No,,,
17-02-2022,Tamil Nadu,3.6,13,NNW,No,No,,,
18-02-2022,Tamil Nadu,5,17,NNW,No,No,,,
19-02-2022,Tamil Nadu,8,20,NNW,No,No,,,
20-02-2022,Tamil Nadu,9,21,NNW,No,No,,,
21-02-2022,Tamil Nadu,9,20,NNW,No,No,,,
22-02-2022,Tamil Nadu,7,19,NNW,No,No,,,
23-02-2022,Tamil Nadu,9,19.5,NNW,No,No,,,
24-02-2022,Tamil Nadu,9.7,21,NNW,No,No,,,
25-02-2022,Tamil Nadu,9,22.3,NNW,No,No,,,
26-02-2022,Tamil Nadu,5.7,19,NNW,No,No,,,
27-02-2022,Tamil Nadu,7,21,NNW,No,No,,,
28-02-2022,Tamil Nadu,12,24,NA,No,No,,,
01-03-2022,Tamil Nadu,7,20,NA,No,No,,,
02-03-2022,Tamil Nadu,8,19,NA,No,No,,,
03-03-2022,Tamil Nadu,9,16.1,NA,No,No,,,
04-03-2022,Tamil Nadu,3.6,11.5,NA,No,No,,,
05-03-2022,Tamil Nadu,0.8,11.1,NA,No,No,,,
06-03-2022,Tamil Nadu,1.8,16,NA,No,No,,,
07-03-2022,Tamil Nadu,5,18.6,NA,No,No,,,
08-03-2022,Tamil Nadu,5.7,18,NA,No,No,,,
09-03-2022,Tamil Nadu,7,17.7,NA,No,No,,,
10-03-2022,Tamil Nadu,8,19,NA,No,No,,,
11-03-2022,Tamil Nadu,6,15.4,NA,No,No,,,
